Value,Datetime,TimeNum,AM,PM,Week of Month,Week of Year,Day of Week,Day of Month,quarter,isWorkingTime
52002.54,2023-08-23 11:00:00,39600,1,0,4,34,3,23,3,1
51127.42,2023-08-23 12:00:00,43200,0,1,4,34,3,23,3,1
52519.99,2023-08-23 13:00:00,46800,0,1,4,34,3,23,3,1
53430.66,2023-08-23 14:00:00,50400,0,1,4,34,3,23,3,1
53694.49,2023-08-23 15:00:00,54000,0,1,4,34,3,23,3,1
53290.97,2023-08-23 16:00:00,57600,0,1,4,34,3,23,3,1
52188.04,2023-08-23 17:00:00,61200,0,1,4,34,3,23,3,1
49968.01,2023-08-23 18:00:00,64800,0,1,4,34,3,23,3,0
49814.61,2023-08-23 19:00:00,68400,0,1,4,34,3,23,3,0
50458.33,2023-08-23 20:00:00,72000,0,1,4,34,3,23,3,0
49052.83,2023-08-23 21:00:00,75600,0,1,4,34,3,23,3,0
47450.32,2023-08-23 22:00:00,79200,0,1,4,34,3,23,3,0
45740.57,2023-08-23 23:00:00,82800,0,1,4,34,3,23,3,0
43569.42,2023-08-24 00:00:00,0,1,0,4,34,4,24,3,0
41789.35,2023-08-24 01:00:00,3600,1,0,4,34,4,24,3,0
40338.67,2023-08-24 02:00:00,7200,1,0,4,34,4,24,3,0
39217.54,2023-08-24 03:00:00,10800,1,0,4,34,4,24,3,0
38554.72,2023-08-24 04:00:00,14400,1,0,4,34,4,24,3,0
38124.0,2023-08-24 05:00:00,18000,1,0,4,34,4,24,3,0
37133.74,2023-08-24 06:00:00,21600,1,0,4,34,4,24,3,0
38871.8,2023-08-24 07:00:00,25200,1,0,4,34,4,24,3,0
45412.94,2023-08-24 08:00:00,28800,1,0,4,34,4,24,3,0
48820.92,2023-08-24 09:00:00,32400,1,0,4,34,4,24,3,1
50215.03,2023-08-24 10:00:00,36000,1,0,4,34,4,24,3,1
51918.29,2023-08-24 11:00:00,39600,1,0,4,34,4,24,3,1
50873.38,2023-08-24 12:00:00,43200,0,1,4,34,4,24,3,1
51883.95,2023-08-24 13:00:00,46800,0,1,4,34,4,24,3,1
53528.79,2023-08-24 14:00:00,50400,0,1,4,34,4,24,3,1
53273.22,2023-08-24 15:00:00,54000,0,1,4,34,4,24,3,1
52908.49,2023-08-24 16:00:00,57600,0,1,4,34,4,24,3,1
51961.74,2023-08-24 17:00:00,61200,0,1,4,34,4,24,3,1
49622.78,2023-08-24 18:00:00,64800,0,1,4,34,4,24,3,0
49324.91,2023-08-24 19:00:00,68400,0,1,4,34,4,24,3,0
50002.47,2023-08-24 20:00:00,72000,0,1,4,34,4,24,3,0
48929.06,2023-08-24 21:00:00,75600,0,1,4,34,4,24,3,0
47401.35,2023-08-24 22:00:00,79200,0,1,4,34,4,24,3,0
45607.35,2023-08-24 23:00:00,82800,0,1,4,34,4,24,3,0
43188.79,2023-08-25 00:00:00,0,1,0,4,34,5,25,3,0
41565.64,2023-08-25 01:00:00,3600,1,0,4,34,5,25,3,0
40099.67,2023-08-25 02:00:00,7200,1,0,4,34,5,25,3,0
39032.07,2023-08-25 03:00:00,10800,1,0,4,34,5,25,3,0
38314.59,2023-08-25 04:00:00,14400,1,0,4,34,5,25,3,0
37980.52,2023-08-25 05:00:00,18000,1,0,4,34,5,25,3,0
36807.82,2023-08-25 06:00:00,21600,1,0,4,34,5,25,3,0
38589.62,2023-08-25 07:00:00,25200,1,0,4,34,5,25,3,0
44651.11,2023-08-25 08:00:00,28800,1,0,4,34,5,25,3,0
48201.1,2023-08-25 09:00:00,32400,1,0,4,34,5,25,3,1
49773.38,2023-08-25 10:00:00,36000,1,0,4,34,5,25,3,1
51108.26,2023-08-25 11:00:00,39600,1,0,4,34,5,25,3,1
49791.12,2023-08-25 12:00:00,43200,0,1,4,34,5,25,3,1
50036.21,2023-08-25 13:00:00,46800,0,1,4,34,5,25,3,1
52628.82,2023-08-25 14:00:00,50400,0,1,4,34,5,25,3,1
52590.79,2023-08-25 15:00:00,54000,0,1,4,34,5,25,3,1
52302.39,2023-08-25 16:00:00,57600,0,1,4,34,5,25,3,1
50940.53,2023-08-25 17:00:00,61200,0,1,4,34,5,25,3,1
48728.52,2023-08-25 18:00:00,64800,0,1,4,34,5,25,3,0
48423.17,2023-08-25 19:00:00,68400,0,1,4,34,5,25,3,0
49221.25,2023-08-25 20:00:00,72000,0,1,4,34,5,25,3,0
48041.05,2023-08-25 21:00:00,75600,0,1,4,34,5,25,3,0
46714.2,2023-08-25 22:00:00,79200,0,1,4,34,5,25,3,0
44858.73,2023-08-25 23:00:00,82800,0,1,4,34,5,25,3,0
42796.57,2023-08-26 00:00:00,0,1,0,4,34,6,26,3,0
41143.9,2023-08-26 01:00:00,3600,1,0,4,34,6,26,3,0
39525.22,2023-08-26 02:00:00,7200,1,0,4,34,6,26,3,0
38415.49,2023-08-26 03:00:00,10800,1,0,4,34,6,26,3,0
37819.22,2023-08-26 04:00:00,14400,1,0,4,34,6,26,3,0
37255.4,2023-08-26 05:00:00,18000,1,0,4,34,6,26,3,0
36077.14,2023-08-26 06:00:00,21600,1,0,4,34,6,26,3,0
36945.38,2023-08-26 07:00:00,25200,1,0,4,34,6,26,3,0
40811.69,2023-08-26 08:00:00,28800,1,0,4,34,6,26,3,0
43889.68,2023-08-26 09:00:00,32400,1,0,4,34,6,26,3,0
45759.21,2023-08-26 10:00:00,36000,1,0,4,34,6,26,3,0
47246.56,2023-08-26 11:00:00,39600,1,0,4,34,6,26,3,0
46648.19,2023-08-26 12:00:00,43200,0,1,4,34,6,26,3,0
47346.56,2023-08-26 13:00:00,46800,0,1,4,34,6,26,3,0
47940.66,2023-08-26 14:00:00,50400,0,1,4,34,6,26,3,0
47575.23,2023-08-26 15:00:00,54000,0,1,4,34,6,26,3,0
47038.7,2023-08-26 16:00:00,57600,0,1,4,34,6,26,3,0
46485.01,2023-08-26 17:00:00,61200,0,1,4,34,6,26,3,0
45817.85,2023-08-26 18:00:00,64800,0,1,4,34,6,26,3,0
46685.6,2023-08-26 19:00:00,68400,0,1,4,34,6,26,3,0
47106.77,2023-08-26 20:00:00,72000,0,1,4,34,6,26,3,0
45742.57,2023-08-26 21:00:00,75600,0,1,4,34,6,26,3,0
44542.16,2023-08-26 22:00:00,79200,0,1,4,34,6,26,3,0
42657.0,2023-08-26 23:00:00,82800,0,1,4,34,6,26,3,0
40468.73,2023-08-27 00:00:00,0,1,0,4,34,7,27,3,0
38925.51,2023-08-27 01:00:00,3600,1,0,4,34,7,27,3,0
37453.96,2023-08-27 02:00:00,7200,1,0,4,34,7,27,3,0
36518.31,2023-08-27 03:00:00,10800,1,0,4,34,7,27,3,0
35694.05,2023-08-27 04:00:00,14400,1,0,4,34,7,27,3,0
34801.75,2023-08-27 05:00:00,18000,1,0,4,34,7,27,3,0
33498.38,2023-08-27 06:00:00,21600,1,0,4,34,7,27,3,0
33358.35,2023-08-27 07:00:00,25200,1,0,4,34,7,27,3,0
34695.14,2023-08-27 08:00:00,28800,1,0,4,34,7,27,3,0
36792.72,2023-08-27 09:00:00,32400,1,0,4,34,7,27,3,0
38540.14,2023-08-27 10:00:00,36000,1,0,4,34,7,27,3,0
39537.08,2023-08-27 11:00:00,39600,1,0,4,34,7,27,3,0
39989.36,2023-08-27 12:00:00,43200,0,1,4,34,7,27,3,0
40823.66,2023-08-27 13:00:00,46800,0,1,4,34,7,27,3,0
41316.45,2023-08-27 14:00:00,50400,0,1,4,34,7,27,3,0
41044.85,2023-08-27 15:00:00,54000,0,1,4,34,7,27,3,0
41111.87,2023-08-27 16:00:00,57600,0,1,4,34,7,27,3,0
41189.0,2023-08-27 17:00:00,61200,0,1,4,34,7,27,3,0
41116.34,2023-08-27 18:00:00,64800,0,1,4,34,7,27,3,0
42151.67,2023-08-27 19:00:00,68400,0,1,4,34,7,27,3,0
43214.46,2023-08-27 20:00:00,72000,0,1,4,34,7,27,3,0
41995.59,2023-08-27 21:00:00,75600,0,1,4,34,7,27,3,0
41671.53,2023-08-27 22:00:00,79200,0,1,4,34,7,27,3,0
40072.22,2023-08-27 23:00:00,82800,0,1,4,34,7,27,3,0
39099.97,2023-08-28 00:00:00,0,1,0,5,35,1,28,3,0
37037.89,2023-08-28 01:00:00,3600,1,0,5,35,1,28,3,0
35545.43,2023-08-28 02:00:00,7200,1,0,5,35,1,28,3,0
34824.28,2023-08-28 03:00:00,10800,1,0,5,35,1,28,3,0
34264.45,2023-08-28 04:00:00,14400,1,0,5,35,1,28,3,0
34013.66,2023-08-28 05:00:00,18000,1,0,5,35,1,28,3,0
33444.97,2023-08-28 06:00:00,21600,1,0,5,35,1,28,3,0
35815.09,2023-08-28 07:00:00,25200,1,0,5,35,1,28,3,0
42236.74,2023-08-28 08:00:00,28800,1,0,5,35,1,28,3,0
45958.59,2023-08-28 09:00:00,32400,1,0,5,35,1,28,3,1
47487.0,2023-08-28 10:00:00,36000,1,0,5,35,1,28,3,1
48567.78,2023-08-28 11:00:00,39600,1,0,5,35,1,28,3,1
47783.08,2023-08-28 12:00:00,43200,0,1,5,35,1,28,3,1
49212.94,2023-08-28 13:00:00,46800,0,1,5,35,1,28,3,1
50433.22,2023-08-28 14:00:00,50400,0,1,5,35,1,28,3,1
50372.27,2023-08-28 15:00:00,54000,0,1,5,35,1,28,3,1
49994.31,2023-08-28 16:00:00,57600,0,1,5,35,1,28,3,1
48581.6,2023-08-28 17:00:00,61200,0,1,5,35,1,28,3,1
46338.07,2023-08-28 18:00:00,64800,0,1,5,35,1,28,3,0
46582.88,2023-08-28 19:00:00,68400,0,1,5,35,1,28,3,0
46996.05,2023-08-28 20:00:00,72000,0,1,5,35,1,28,3,0
45717.33,2023-08-28 21:00:00,75600,0,1,5,35,1,28,3,0
44395.62,2023-08-28 22:00:00,79200,0,1,5,35,1,28,3,0
42628.27,2023-08-28 23:00:00,82800,0,1,5,35,1,28,3,0
40222.68,2023-08-29 00:00:00,0,1,0,5,35,2,29,3,0
38498.18,2023-08-29 01:00:00,3600,1,0,5,35,2,29,3,0
37323.22,2023-08-29 02:00:00,7200,1,0,5,35,2,29,3,0
36408.8,2023-08-29 03:00:00,10800,1,0,5,35,2,29,3,0
35771.63,2023-08-29 04:00:00,14400,1,0,5,35,2,29,3,0
35602.3,2023-08-29 05:00:00,18000,1,0,5,35,2,29,3,0
34608.06,2023-08-29 06:00:00,21600,1,0,5,35,2,29,3,0
36419.47,2023-08-29 07:00:00,25200,1,0,5,35,2,29,3,0
42225.62,2023-08-29 08:00:00,28800,1,0,5,35,2,29,3,0
45803.27,2023-08-29 09:00:00,32400,1,0,5,35,2,29,3,1
47444.11,2023-08-29 10:00:00,36000,1,0,5,35,2,29,3,1
48589.14,2023-08-29 11:00:00,39600,1,0,5,35,2,29,3,1
47658.5,2023-08-29 12:00:00,43200,0,1,5,35,2,29,3,1
48895.88,2023-08-29 13:00:00,46800,0,1,5,35,2,29,3,1
49674.92,2023-08-29 14:00:00,50400,0,1,5,35,2,29,3,1
50142.47,2023-08-29 15:00:00,54000,0,1,5,35,2,29,3,1
49903.44,2023-08-29 16:00:00,57600,0,1,5,35,2,29,3,1
48457.38,2023-08-29 17:00:00,61200,0,1,5,35,2,29,3,1
46480.95,2023-08-29 18:00:00,64800,0,1,5,35,2,29,3,0
47155.83,2023-08-29 19:00:00,68400,0,1,5,35,2,29,3,0
46741.91,2023-08-29 20:00:00,72000,0,1,5,35,2,29,3,0
45730.56,2023-08-29 21:00:00,75600,0,1,5,35,2,29,3,0
44242.64,2023-08-29 22:00:00,79200,0,1,5,35,2,29,3,0
42053.01,2023-08-29 23:00:00,82800,0,1,5,35,2,29,3,0
39724.07,2023-08-30 00:00:00,0,1,0,5,35,3,30,3,0
38056.17,2023-08-30 01:00:00,3600,1,0,5,35,3,30,3,0
36422.38,2023-08-30 02:00:00,7200,1,0,5,35,3,30,3,0
35715.9,2023-08-30 03:00:00,10800,1,0,5,35,3,30,3,0
35093.01,2023-08-30 04:00:00,14400,1,0,5,35,3,30,3,0
34819.29,2023-08-30 05:00:00,18000,1,0,5,35,3,30,3,0
33833.82,2023-08-30 06:00:00,21600,1,0,5,35,3,30,3,0
34559.86,2023-08-30 07:00:00,25200,1,0,5,35,3,30,3,0
38622.52,2023-08-30 08:00:00,28800,1,0,5,35,3,30,3,0
41590.88,2023-08-30 09:00:00,32400,1,0,5,35,3,30,3,1
43447.93,2023-08-30 10:00:00,36000,1,0,5,35,3,30,3,1
44884.11,2023-08-30 11:00:00,39600,1,0,5,35,3,30,3,1
44512.64,2023-08-30 12:00:00,43200,0,1,5,35,3,30,3,1
45595.68,2023-08-30 13:00:00,46800,0,1,5,35,3,30,3,1
46070.79,2023-08-30 14:00:00,50400,0,1,5,35,3,30,3,1
46187.87,2023-08-30 15:00:00,54000,0,1,5,35,3,30,3,1
46095.89,2023-08-30 16:00:00,57600,0,1,5,35,3,30,3,1
45767.51,2023-08-30 17:00:00,61200,0,1,5,35,3,30,3,1
44936.2,2023-08-30 18:00:00,64800,0,1,5,35,3,30,3,0
45623.65,2023-08-30 19:00:00,68400,0,1,5,35,3,30,3,0
45767.51,2023-08-30 20:00:00,72000,0,1,5,35,3,30,3,0
44667.3,2023-08-30 21:00:00,75600,0,1,5,35,3,30,3,0
43271.93,2023-08-30 22:00:00,79200,0,1,5,35,3,30,3,0
41713.99,2023-08-30 23:00:00,82800,0,1,5,35,3,30,3,0
39567.77,2023-08-31 00:00:00,0,1,0,5,35,4,31,3,0
37847.86,2023-08-31 01:00:00,3600,1,0,5,35,4,31,3,0
36598.35,2023-08-31 02:00:00,7200,1,0,5,35,4,31,3,0
35817.68,2023-08-31 03:00:00,10800,1,0,5,35,4,31,3,0
35286.44,2023-08-31 04:00:00,14400,1,0,5,35,4,31,3,0
34976.82,2023-08-31 05:00:00,18000,1,0,5,35,4,31,3,0
34239.16,2023-08-31 06:00:00,21600,1,0,5,35,4,31,3,0
36327.37,2023-08-31 07:00:00,25200,1,0,5,35,4,31,3,0
42788.46,2023-08-31 08:00:00,28800,1,0,5,35,4,31,3,0
46606.06,2023-08-31 09:00:00,32400,1,0,5,35,4,31,3,1
48355.07,2023-08-31 10:00:00,36000,1,0,5,35,4,31,3,1
49500.99,2023-08-31 11:00:00,39600,1,0,5,35,4,31,3,1
48403.82,2023-08-31 12:00:00,43200,0,1,5,35,4,31,3,1
49458.42,2023-08-31 13:00:00,46800,0,1,5,35,4,31,3,1
51020.55,2023-08-31 14:00:00,50400,0,1,5,35,4,31,3,1
50869.5,2023-08-31 15:00:00,54000,0,1,5,35,4,31,3,1
50507.19,2023-08-31 16:00:00,57600,0,1,5,35,4,31,3,1
49304.47,2023-08-31 17:00:00,61200,0,1,5,35,4,31,3,1
47213.79,2023-08-31 18:00:00,64800,0,1,5,35,4,31,3,0
47620.57,2023-08-31 19:00:00,68400,0,1,5,35,4,31,3,0
47615.31,2023-08-31 20:00:00,72000,0,1,5,35,4,31,3,0
46340.15,2023-08-31 21:00:00,75600,0,1,5,35,4,31,3,0
44764.66,2023-08-31 22:00:00,79200,0,1,5,35,4,31,3,0
42577.04,2023-08-31 23:00:00,82800,0,1,5,35,4,31,3,0
40848.77,2023-09-01 00:00:00,0,1,0,1,35,5,1,3,0
39053.37,2023-09-01 01:00:00,3600,1,0,1,35,5,1,3,0
37831.51,2023-09-01 02:00:00,7200,1,0,1,35,5,1,3,0
36762.48,2023-09-01 03:00:00,10800,1,0,1,35,5,1,3,0
36159.47,2023-09-01 04:00:00,14400,1,0,1,35,5,1,3,0
35999.54,2023-09-01 05:00:00,18000,1,0,1,35,5,1,3,0
35451.06,2023-09-01 06:00:00,21600,1,0,1,35,5,1,3,0
37008.6,2023-09-01 07:00:00,25200,1,0,1,35,5,1,3,0
42369.91,2023-09-01 08:00:00,28800,1,0,1,35,5,1,3,0
45758.9,2023-09-01 09:00:00,32400,1,0,1,35,5,1,3,1
47150.17,2023-09-01 10:00:00,36000,1,0,1,35,5,1,3,1
48436.12,2023-09-01 11:00:00,39600,1,0,1,35,5,1,3,1
46738.08,2023-09-01 12:00:00,43200,0,1,1,35,5,1,3,1
46833.75,2023-09-01 13:00:00,46800,0,1,1,35,5,1,3,1
49299.39,2023-09-01 14:00:00,50400,0,1,1,35,5,1,3,1
49353.45,2023-09-01 15:00:00,54000,0,1,1,35,5,1,3,1
48843.05,2023-09-01 16:00:00,57600,0,1,1,35,5,1,3,1
48129.54,2023-09-01 17:00:00,61200,0,1,1,35,5,1,3,1
46412.01,2023-09-01 18:00:00,64800,0,1,1,35,5,1,3,0
46640.93,2023-09-01 19:00:00,68400,0,1,1,35,5,1,3,0
46871.37,2023-09-01 20:00:00,72000,0,1,1,35,5,1,3,0
45547.22,2023-09-01 21:00:00,75600,0,1,1,35,5,1,3,0
44285.28,2023-09-01 22:00:00,79200,0,1,1,35,5,1,3,0
42560.52,2023-09-01 23:00:00,82800,0,1,1,35,5,1,3,0
40366.07,2023-09-02 00:00:00,0,1,0,1,35,6,2,3,0
38761.54,2023-09-02 01:00:00,3600,1,0,1,35,6,2,3,0
37358.36,2023-09-02 02:00:00,7200,1,0,1,35,6,2,3,0
36423.47,2023-09-02 03:00:00,10800,1,0,1,35,6,2,3,0
35872.16,2023-09-02 04:00:00,14400,1,0,1,35,6,2,3,0
35541.71,2023-09-02 05:00:00,18000,1,0,1,35,6,2,3,0
34628.06,2023-09-02 06:00:00,21600,1,0,1,35,6,2,3,0
35373.76,2023-09-02 07:00:00,25200,1,0,1,35,6,2,3,0
39394.08,2023-09-02 08:00:00,28800,1,0,1,35,6,2,3,0
41968.45,2023-09-02 09:00:00,32400,1,0,1,35,6,2,3,0
44129.9,2023-09-02 10:00:00,36000,1,0,1,35,6,2,3,0
45194.97,2023-09-02 11:00:00,39600,1,0,1,35,6,2,3,0
44478.66,2023-09-02 12:00:00,43200,0,1,1,35,6,2,3,0
45010.52,2023-09-02 13:00:00,46800,0,1,1,35,6,2,3,0
45473.52,2023-09-02 14:00:00,50400,0,1,1,35,6,2,3,0
45027.91,2023-09-02 15:00:00,54000,0,1,1,35,6,2,3,0
44339.33,2023-09-02 16:00:00,57600,0,1,1,35,6,2,3,0
44047.39,2023-09-02 17:00:00,61200,0,1,1,35,6,2,3,0
43401.68,2023-09-02 18:00:00,64800,0,1,1,35,6,2,3,0
44046.64,2023-09-02 19:00:00,68400,0,1,1,35,6,2,3,0
44313.61,2023-09-02 20:00:00,72000,0,1,1,35,6,2,3,0
42998.84,2023-09-02 21:00:00,75600,0,1,1,35,6,2,3,0
41561.33,2023-09-02 22:00:00,79200,0,1,1,35,6,2,3,0
39318.08,2023-09-02 23:00:00,82800,0,1,1,35,6,2,3,0
37681.01,2023-09-03 00:00:00,0,1,0,1,35,7,3,3,0
35944.42,2023-09-03 01:00:00,3600,1,0,1,35,7,3,3,0
34396.87,2023-09-03 02:00:00,7200,1,0,1,35,7,3,3,0
33687.3,2023-09-03 03:00:00,10800,1,0,1,35,7,3,3,0
33096.89,2023-09-03 04:00:00,14400,1,0,1,35,7,3,3,0
32684.46,2023-09-03 05:00:00,18000,1,0,1,35,7,3,3,0
31594.15,2023-09-03 06:00:00,21600,1,0,1,35,7,3,3,0
30960.12,2023-09-03 07:00:00,25200,1,0,1,35,7,3,3,0
32621.93,2023-09-03 08:00:00,28800,1,0,1,35,7,3,3,0
35108.75,2023-09-03 09:00:00,32400,1,0,1,35,7,3,3,0
36604.55,2023-09-03 10:00:00,36000,1,0,1,35,7,3,3,0
37475.53,2023-09-03 11:00:00,39600,1,0,1,35,7,3,3,0
37915.5,2023-09-03 12:00:00,43200,0,1,1,35,7,3,3,0
38197.73,2023-09-03 13:00:00,46800,0,1,1,35,7,3,3,0
38694.43,2023-09-03 14:00:00,50400,0,1,1,35,7,3,3,0
38602.16,2023-09-03 15:00:00,54000,0,1,1,35,7,3,3,0
38411.87,2023-09-03 16:00:00,57600,0,1,1,35,7,3,3,0
38671.74,2023-09-03 17:00:00,61200,0,1,1,35,7,3,3,0
38880.92,2023-09-03 18:00:00,64800,0,1,1,35,7,3,3,0
39794.94,2023-09-03 19:00:00,68400,0,1,1,35,7,3,3,0
40801.9,2023-09-03 20:00:00,72000,0,1,1,35,7,3,3,0
39626.27,2023-09-03 21:00:00,75600,0,1,1,35,7,3,3,0
38586.97,2023-09-03 22:00:00,79200,0,1,1,35,7,3,3,0
37281.76,2023-09-03 23:00:00,82800,0,1,1,35,7,3,3,0
36025.1,2023-09-04 00:00:00,0,1,0,1,36,1,4,3,0
34555.88,2023-09-04 01:00:00,3600,1,0,1,36,1,4,3,0
33364.81,2023-09-04 02:00:00,7200,1,0,1,36,1,4,3,0
32689.25,2023-09-04 03:00:00,10800,1,0,1,36,1,4,3,0
31930.86,2023-09-04 04:00:00,14400,1,0,1,36,1,4,3,0
31983.26,2023-09-04 05:00:00,18000,1,0,1,36,1,4,3,0
31528.08,2023-09-04 06:00:00,21600,1,0,1,36,1,4,3,0
33776.29,2023-09-04 07:00:00,25200,1,0,1,36,1,4,3,0
40145.54,2023-09-04 08:00:00,28800,1,0,1,36,1,4,3,0
43601.3,2023-09-04 09:00:00,32400,1,0,1,36,1,4,3,1
45070.74,2023-09-04 10:00:00,36000,1,0,1,36,1,4,3,1
45923.25,2023-09-04 11:00:00,39600,1,0,1,36,1,4,3,1
45165.28,2023-09-04 12:00:00,43200,0,1,1,36,1,4,3,1
46444.25,2023-09-04 13:00:00,46800,0,1,1,36,1,4,3,1
47730.91,2023-09-04 14:00:00,50400,0,1,1,36,1,4,3,1
47484.81,2023-09-04 15:00:00,54000,0,1,1,36,1,4,3,1
47366.38,2023-09-04 16:00:00,57600,0,1,1,36,1,4,3,1
46637.04,2023-09-04 17:00:00,61200,0,1,1,36,1,4,3,1
44711.11,2023-09-04 18:00:00,64800,0,1,1,36,1,4,3,0
44719.75,2023-09-04 19:00:00,68400,0,1,1,36,1,4,3,0
44794.15,2023-09-04 20:00:00,72000,0,1,1,36,1,4,3,0
43497.64,2023-09-04 21:00:00,75600,0,1,1,36,1,4,3,0
42075.37,2023-09-04 22:00:00,79200,0,1,1,36,1,4,3,0
40235.48,2023-09-04 23:00:00,82800,0,1,1,36,1,4,3,0
38422.37,2023-09-05 00:00:00,0,1,0,1,36,2,5,3,0
36949.39,2023-09-05 01:00:00,3600,1,0,1,36,2,5,3,0
35841.72,2023-09-05 02:00:00,7200,1,0,1,36,2,5,3,0
35022.09,2023-09-05 03:00:00,10800,1,0,1,36,2,5,3,0
34422.94,2023-09-05 04:00:00,14400,1,0,1,36,2,5,3,0
34396.01,2023-09-05 05:00:00,18000,1,0,1,36,2,5,3,0
33911.42,2023-09-05 06:00:00,21600,1,0,1,36,2,5,3,0
35477.23,2023-09-05 07:00:00,25200,1,0,1,36,2,5,3,0
40872.29,2023-09-05 08:00:00,28800,1,0,1,36,2,5,3,0
43797.25,2023-09-05 09:00:00,32400,1,0,1,36,2,5,3,1
45020.62,2023-09-05 10:00:00,36000,1,0,1,36,2,5,3,1
46276.77,2023-09-05 11:00:00,39600,1,0,1,36,2,5,3,1
45598.81,2023-09-05 12:00:00,43200,0,1,1,36,2,5,3,1
46647.19,2023-09-05 13:00:00,46800,0,1,1,36,2,5,3,1
47791.73,2023-09-05 14:00:00,50400,0,1,1,36,2,5,3,1
47389.43,2023-09-05 15:00:00,54000,0,1,1,36,2,5,3,1
47161.22,2023-09-05 16:00:00,57600,0,1,1,36,2,5,3,1
46315.5,2023-09-05 17:00:00,61200,0,1,1,36,2,5,3,1
45125.03,2023-09-05 18:00:00,64800,0,1,1,36,2,5,3,0
45644.08,2023-09-05 19:00:00,68400,0,1,1,36,2,5,3,0
45399.07,2023-09-05 20:00:00,72000,0,1,1,36,2,5,3,0
44197.33,2023-09-05 21:00:00,75600,0,1,1,36,2,5,3,0
42856.67,2023-09-05 22:00:00,79200,0,1,1,36,2,5,3,0
41211.39,2023-09-05 23:00:00,82800,0,1,1,36,2,5,3,0
39167.76,2023-09-06 00:00:00,0,1,0,1,36,3,6,3,0
37651.04,2023-09-06 01:00:00,3600,1,0,1,36,3,6,3,0
36450.2,2023-09-06 02:00:00,7200,1,0,1,36,3,6,3,0
35658.86,2023-09-06 03:00:00,10800,1,0,1,36,3,6,3,0
35134.69,2023-09-06 04:00:00,14400,1,0,1,36,3,6,3,0
34950.03,2023-09-06 05:00:00,18000,1,0,1,36,3,6,3,0
34495.06,2023-09-06 06:00:00,21600,1,0,1,36,3,6,3,0
35985.21,2023-09-06 07:00:00,25200,1,0,1,36,3,6,3,0
41659.52,2023-09-06 08:00:00,28800,1,0,1,36,3,6,3,0
44401.77,2023-09-06 09:00:00,32400,1,0,1,36,3,6,3,1
45718.4,2023-09-06 10:00:00,36000,1,0,1,36,3,6,3,1
47052.72,2023-09-06 11:00:00,39600,1,0,1,36,3,6,3,1
46327.66,2023-09-06 12:00:00,43200,0,1,1,36,3,6,3,1
47412.18,2023-09-06 13:00:00,46800,0,1,1,36,3,6,3,1
48825.42,2023-09-06 14:00:00,50400,0,1,1,36,3,6,3,1
48704.43,2023-09-06 15:00:00,54000,0,1,1,36,3,6,3,1
48361.14,2023-09-06 16:00:00,57600,0,1,1,36,3,6,3,1
47596.48,2023-09-06 17:00:00,61200,0,1,1,36,3,6,3,1
46151.37,2023-09-06 18:00:00,64800,0,1,1,36,3,6,3,0
46652.91,2023-09-06 19:00:00,68400,0,1,1,36,3,6,3,0
46420.29,2023-09-06 20:00:00,72000,0,1,1,36,3,6,3,0
45046.58,2023-09-06 21:00:00,75600,0,1,1,36,3,6,3,0
43643.7,2023-09-06 22:00:00,79200,0,1,1,36,3,6,3,0
41718.32,2023-09-06 23:00:00,82800,0,1,1,36,3,6,3,0
39506.91,2023-09-07 00:00:00,0,1,0,2,36,4,7,3,0
37953.9,2023-09-07 01:00:00,3600,1,0,2,36,4,7,3,0
36827.38,2023-09-07 02:00:00,7200,1,0,2,36,4,7,3,0
35905.87,2023-09-07 03:00:00,10800,1,0,2,36,4,7,3,0
35278.78,2023-09-07 04:00:00,14400,1,0,2,36,4,7,3,0
35053.66,2023-09-07 05:00:00,18000,1,0,2,36,4,7,3,0
34608.96,2023-09-07 06:00:00,21600,1,0,2,36,4,7,3,0
36179.21,2023-09-07 07:00:00,25200,1,0,2,36,4,7,3,0
41942.7,2023-09-07 08:00:00,28800,1,0,2,36,4,7,3,0
45014.59,2023-09-07 09:00:00,32400,1,0,2,36,4,7,3,1
46279.11,2023-09-07 10:00:00,36000,1,0,2,36,4,7,3,1
47402.47,2023-09-07 11:00:00,39600,1,0,2,36,4,7,3,1
45934.74,2023-09-07 12:00:00,43200,0,1,2,36,4,7,3,1
47404.57,2023-09-07 13:00:00,46800,0,1,2,36,4,7,3,1
48694.89,2023-09-07 14:00:00,50400,0,1,2,36,4,7,3,1
48613.19,2023-09-07 15:00:00,54000,0,1,2,36,4,7,3,1
48625.16,2023-09-07 16:00:00,57600,0,1,2,36,4,7,3,1
47829.97,2023-09-07 17:00:00,61200,0,1,2,36,4,7,3,1
46087.67,2023-09-07 18:00:00,64800,0,1,2,36,4,7,3,0
46762.67,2023-09-07 19:00:00,68400,0,1,2,36,4,7,3,0
46481.67,2023-09-07 20:00:00,72000,0,1,2,36,4,7,3,0
45045.47,2023-09-07 21:00:00,75600,0,1,2,36,4,7,3,0
43482.47,2023-09-07 22:00:00,79200,0,1,2,36,4,7,3,0
41766.58,2023-09-07 23:00:00,82800,0,1,2,36,4,7,3,0
39752.55,2023-09-08 00:00:00,0,1,0,2,36,5,8,3,0
38075.02,2023-09-08 01:00:00,3600,1,0,2,36,5,8,3,0
36759.36,2023-09-08 02:00:00,7200,1,0,2,36,5,8,3,0
35717.32,2023-09-08 03:00:00,10800,1,0,2,36,5,8,3,0
